"customer_id","contract_type","prefecture","age","age_group","gender","contract_date","plan_type","monthly_fee","fee_category","device_type","network_type","data_usage_gb","usage_category","call_minutes","payment_method","credit_score","family_size","annual_income","income_category","last_login_date","support_contacts","is_active","churn_risk_score","risk_category","customer_segment"
"39406448","個人","千葉県","69","Over_60","男性","2019-09-04","スタンダード","5364","Standard_Fee","モバイルルーター","4G","37.6","Heavy_Usage","143","請求書払い","484","3","3954455","Mid_Income","2025-06-23","0","false","0.625","High_Risk_Customer","Mid_At_Risk"
"23746334","個人","東京都","26","Under_30","男性","2023-03-20","ベーシック","3800","Standard_Fee","タブレット","4G","25.4","Standard_Usage","741","請求書払い","609","6","9588362","High_Income","2025-07-15","4","true","0.582","High_Risk_Customer","Entry_Level"
"76603427","個人","大阪府","22","Under_30","男性","2018-07-23","スタンダード","5797","Standard_Fee","モバイルルーター","5G","2.5","Light_Usage","973","クレジットカード","380","2","7899046","High_Income","2025-07-25","11","false","0.63","High_Risk_Customer","Mid_At_Risk"
"98630767","法人","福岡県","76","Over_60","男性","2017-06-03","ベーシック","3987","Standard_Fee","フィーチャーフォン","3G","15.4","Standard_Usage","481","クレジットカード","348","1","6188847","High_Income","2025-07-21","13","true","0.352","At_Risk_Customer","Entry_Level"
"37430233","法人","神奈川県","75","Over_60","女性","2025-01-11","エンタープライズ","18653","Premium_Fee","モバイルルーター","5G","38.7","Heavy_Usage","938","クレジットカード","404","5","6099901","High_Income","2025-08-24","16","true","0.377","At_Risk_Customer","Premium_At_Risk"
"35837234","個人","大阪府","78","Over_60","女性","2018-06-18","プレミアム","11699","Premium_Fee","タブレット","3G","14.9","Standard_Usage","17","コンビニ払い","474","2","3376201","Mid_Income","2025-05-30","11","false","0.078","Stable_Customer","Premium_Stable"
"38196046","個人","東京都","30","Age_30s","男性","2019-10-10","スタンダード","6589","Standard_Fee","IoTデバイス","5G","26.6","Standard_Usage","658","口座振替","555","2","7788180","High_Income","2025-06-11","7","false","0.691","High_Risk_Customer","Mid_At_Risk"
"22366021","個人","埼玉県","43","Age_40s","男性","2019-01-09","ベーシック","2518","Low_Fee","タブレット","3G","44.2","Heavy_Usage","801","口座振替","454","5","11114484","Super_High_Income","2025-06-07","4","true","0.811","Super_High_Risk_Customer","Entry_Level"
"88437414","個人","愛知県","47","Age_40s","女性","2016-03-11","スタンダード","4254","Standard_Fee","タブレット","4G","29.8","Standard_Usage","516","コンビニ払い","726","3","12389695","Super_High_Income","2025-08-02","4","false","0.63","High_Risk_Customer","Entry_Level"
"52452161","個人","福岡県","60","Over_60","男性","2019-06-25","ベーシック","2193","Low_Fee","タブレット","3G","34.9","Heavy_Usage","71","コンビニ払い","740","4","5287890","Mid_Income","2025-06-18","8","false","0.74","Super_High_Risk_Customer","Entry_Level"
"89698607","個人","千葉県","21","Under_30","女性","2022-08-11","ベーシック","2378","Low_Fee","フィーチャーフォン","3G","44.3","Heavy_Usage","27","請求書払い","649","1","5616118","Mid_Income","2025-06-07","15","true","0.492","At_Risk_Customer","Entry_Level"
"95618829","法人","福岡県","39","Age_30s","女性","2020-02-08","スタンダード","4129","Standard_Fee","モバイルルーター","5G","28.2","Standard_Usage","201","コンビニ払い","350","4","10968607","Super_High_Income","2025-08-15","12","true","0.732","Super_High_Risk_Customer","Entry_Level"
"50022312","法人","福岡県","37","Age_30s","女性","2019-11-01","スタンダード","6094","Standard_Fee","IoTデバイス","4G","41.7","Heavy_Usage","806","口座振替","600","2","5997078","Mid_Income","2025-07-25","1","false","0.281","Stable_Customer","Mid_Stable"
"48611750","個人","神奈川県","19","Under_30","女性","2017-10-24","ベーシック","2441","Low_Fee","モバイルルーター","3G","27.3","Standard_Usage","184","請求書払い","719","3","6656721","High_Income","2025-06-02","8","true","0.271","Stable_Customer","Entry_Level"
"42267294","個人","神奈川県","53","Age_50s","女性","2015-11-22","スタンダード","4912","Standard_Fee","フィーチャーフォン","5G","27.1","Standard_Usage","407","クレジットカード","458","2","8284096","High_Income","2025-08-28","9","true","0.189","Stable_Customer","Entry_Level"
"24320831","法人","愛知県","21","Under_30","女性","2021-06-04","エンタープライズ","12874","Premium_Fee","スマートフォン","5G","20.8","Standard_Usage","389","口座振替","646","3","8780479","High_Income","2025-06-19","17","false","0.74","Super_High_Risk_Customer","Premium_At_Risk"
"68497190","法人","千葉県","50","Age_50s","男性","2024-06-28","エンタープライズ","23825","Premium_Fee","フィーチャーフォン","4G","41.1","Heavy_Usage","964","クレジットカード","591","6","14489918","Super_High_Income","2025-06-22","0","false","0.372","At_Risk_Customer","Premium_At_Risk"
"16854702","法人","東京都","70","Over_60","男性","2024-10-20","エンタープライズ","20542","Premium_Fee","スマートフォン","4G","16.4","Standard_Usage","555","請求書払い","725","6","2139078","Low_Income","2025-08-18","16","false","0.062","Stable_Customer","Premium_Stable"
"35981240","法人","静岡県","43","Age_40s","男性","2019-11-07","ベーシック","2539","Low_Fee","スマートフォン","3G","15.5","Standard_Usage","854","クレジットカード","451","5","14518722","Super_High_Income","2025-06-15","18","true","0.035","Stable_Customer","Entry_Level"
"91410812","個人","千葉県","52","Age_50s","女性","2022-01-02","ベーシック","3057","Standard_Fee","モバイルルーター","5G","8.7","Light_Usage","27","請求書払い","672","6","2703246","Low_Income","2025-08-15","18","true","0.877","Super_High_Risk_Customer","Entry_Level"
"58133728","個人","東京都","43","Age_40s","男性","2024-11-03","プレミアム","11021","Premium_Fee","モバイルルーター","5G","14.2","Standard_Usage","760","クレジットカード","786","1","9761588","High_Income","2025-06-10","10","false","0.508","High_Risk_Customer","Premium_At_Risk"
"24718993","法人","福岡県","35","Age_30s","男性","2019-11-19","プレミアム","9154","High_Fee","タブレット","5G","12.1","Standard_Usage","748","コンビニ払い","707","3","7104070","High_Income","2025-06-30","13","true","0.164","Stable_Customer","Mid_Stable"
"51645014","個人","大阪府","74","Over_60","女性","2019-10-22","ベーシック","2595","Low_Fee","IoTデバイス","5G","6.1","Light_Usage","436","請求書払い","817","3","12121524","Super_High_Income","2025-07-30","9","false","0.951","Super_High_Risk_Customer","Entry_Level"
"23860665","法人","兵庫県","78","Over_60","男性","2024-11-03","プレミアム","8465","High_Fee","IoTデバイス","3G","34.8","Heavy_Usage","685","請求書払い","682","4","8788447","High_Income","2025-06-22","17","true","0.402","At_Risk_Customer","Mid_Stable"
"82226635","法人","兵庫県","44","Age_40s","男性","2023-11-21","スタンダード","6197","Standard_Fee","モバイルルーター","4G","24.5","Standard_Usage","905","コンビニ払い","472","5","7013845","High_Income","2025-06-22","11","true","0.395","At_Risk_Customer","Mid_Stable"
"47535637","法人","埼玉県","55","Age_50s","女性","2021-05-06","エンタープライズ","15775","Premium_Fee","フィーチャーフォン","5G","42.3","Heavy_Usage","77","コンビニ払い","501","2","2212493","Low_Income","2025-07-15","10","false","0.193","Stable_Customer","Premium_Stable"
"80684651","法人","愛知県","36","Age_30s","男性","2022-02-11","ベーシック","3728","Standard_Fee","スマートフォン","3G","23.3","Standard_Usage","139","請求書払い","709","2","13653574","Super_High_Income","2025-06-11","6","true","0.476","At_Risk_Customer","Entry_Level"
"79551125","個人","東京都","29","Under_30","女性","2016-06-04","ベーシック","2651","Low_Fee","IoTデバイス","3G","38.3","Heavy_Usage","522","請求書払い","672","2","14598510","Super_High_Income","2025-06-07","8","true","0.862","Super_High_Risk_Customer","Entry_Level"
"51026652","法人","埼玉県","79","Over_60","男性","2023-05-28","エンタープライズ","22041","Premium_Fee","IoTデバイス","4G","16.8","Standard_Usage","261","コンビニ払い","844","2","10144705","Super_High_Income","2025-08-15","2","false","0.362","At_Risk_Customer","Premium_At_Risk"
"12958928","個人","神奈川県","29","Under_30","男性","2020-11-11","ベーシック","3273","Standard_Fee","モバイルルーター","3G","3.4","Light_Usage","665","口座振替","551","6","14650035","Super_High_Income","2025-08-22","16","true","0.272","Stable_Customer","Entry_Level"
"50067755","個人","千葉県","29","Under_30","女性","2019-05-25","スタンダード","4975","Standard_Fee","モバイルルーター","3G","9.3","Light_Usage","419","口座振替","716","5","7467205","High_Income","2025-08-24","19","true","0.477","At_Risk_Customer","Entry_Level"
"87308037","個人","大阪府","18","Under_30","男性","2021-03-26","プレミアム","10050","Premium_Fee","タブレット","5G","44.0","Heavy_Usage","753","請求書払い","465","4","2794159","Low_Income","2025-08-15","14","true","0.355","At_Risk_Customer","Premium_At_Risk"
"38809501","法人","神奈川県","46","Age_40s","男性","2023-04-24","エンタープライズ","16608","Premium_Fee","モバイルルーター","4G","39.8","Heavy_Usage","801","コンビニ払い","704","1","2517451","Low_Income","2025-06-26","5","true","0.576","High_Risk_Customer","Premium_At_Risk"
"40644531","法人","兵庫県","45","Age_40s","男性","2020-07-16","プレミアム","8999","High_Fee","フィーチャーフォン","3G","25.7","Standard_Usage","39","コンビニ払い","626","1","6999094","High_Income","2025-06-05","12","true","0.321","At_Risk_Customer","Mid_Stable"
"24400260","法人","愛知県","26","Under_30","男性","2021-07-14","スタンダード","4373","Standard_Fee","タブレット","5G","49.8","Heavy_Usage","560","クレジットカード","495","4","13831690","Super_High_Income","2025-06-28","3","false","0.341","At_Risk_Customer","Entry_Level"
"38268078","法人","大阪府","56","Age_50s","女性","2016-06-08","ベーシック","3283","Standard_Fee","IoTデバイス","3G","3.5","Light_Usage","616","口座振替","840","6","7485053","High_Income","2025-07-09","17","false","0.327","At_Risk_Customer","Entry_Level"
"44693512","個人","福岡県","28","Under_30","女性","2016-04-06","プレミアム","8951","High_Fee","IoTデバイス","3G","32.4","Heavy_Usage","482","クレジットカード","573","1","2465434","Low_Income","2025-07-08","19","false","0.984","Super_High_Risk_Customer","Mid_At_Risk"
"50084171","法人","埼玉県","69","Over_60","女性","2021-06-23","ベーシック","2538","Low_Fee","フィーチャーフォン","4G","12.4","Standard_Usage","590","口座振替","804","1","13043649","Super_High_Income","2025-07-31","2","false","0.144","Stable_Customer","Entry_Level"
"32893306","個人","愛知県","40","Age_40s","女性","2019-05-05","プレミアム","10262","Premium_Fee","フィーチャーフォン","3G","44.2","Heavy_Usage","139","コンビニ払い","399","2","4227501","Mid_Income","2025-08-10","19","true","0.586","High_Risk_Customer","Premium_At_Risk"
"29440403","法人","静岡県","68","Over_60","女性","2025-05-03","プレミアム","11644","Premium_Fee","モバイルルーター","4G","34.1","Heavy_Usage","680","請求書払い","399","4","2655660","Low_Income","2025-06-29","12","false","0.764","Super_High_Risk_Customer","Premium_At_Risk"
"35783368","個人","静岡県","70","Over_60","女性","2021-04-25","スタンダード","6122","Standard_Fee","モバイルルーター","5G","35.3","Heavy_Usage","867","請求書払い","515","2","13195745","Super_High_Income","2025-07-24","7","false","0.674","High_Risk_Customer","Mid_At_Risk"
"91004987","法人","兵庫県","45","Age_40s","女性","2017-05-26","プレミアム","8855","High_Fee","フィーチャーフォン","5G","21.8","Standard_Usage","844","クレジットカード","415","3","2017980","Low_Income","2025-07-01","5","false","0.774","Super_High_Risk_Customer","Mid_At_Risk"
"19931614","法人","愛知県","68","Over_60","男性","2017-05-03","スタンダード","6313","Standard_Fee","IoTデバイス","4G","27.1","Standard_Usage","68","請求書払い","772","4","6031481","High_Income","2025-07-25","20","false","0.466","At_Risk_Customer","Mid_Stable"
"53126984","法人","千葉県","34","Age_30s","男性","2018-09-03","スタンダード","6315","Standard_Fee","スマートフォン","4G","38.1","Heavy_Usage","501","口座振替","533","3","5874779","Mid_Income","2025-08-20","17","true","0.054","Stable_Customer","Mid_Stable"
"79036191","個人","大阪府","39","Age_30s","男性","2024-05-23","ベーシック","2557","Low_Fee","フィーチャーフォン","3G","11.4","Standard_Usage","880","クレジットカード","340","1","12758356","Super_High_Income","2025-07-23","13","false","0.629","High_Risk_Customer","Entry_Level"
"98866396","法人","静岡県","70","Over_60","男性","2017-10-16","ベーシック","2753","Low_Fee","スマートフォン","5G","14.5","Standard_Usage","851","請求書払い","770","6","10137431","Super_High_Income","2025-06-20","16","true","0.612","High_Risk_Customer","Entry_Level"
"10512464","法人","千葉県","21","Under_30","女性","2025-03-26","スタンダード","5050","Standard_Fee","IoTデバイス","4G","24.4","Standard_Usage","21","請求書払い","534","3","2352781","Low_Income","2025-06-14","6","false","0.89","Super_High_Risk_Customer","Mid_At_Risk"
"31709770","個人","千葉県","65","Over_60","女性","2020-08-22","スタンダード","5199","Standard_Fee","モバイルルーター","3G","4.6","Light_Usage","532","請求書払い","603","2","12353851","Super_High_Income","2025-07-30","7","false","0.161","Stable_Customer","Mid_Stable"
"48861219","法人","兵庫県","20","Under_30","男性","2023-11-16","エンタープライズ","24394","Premium_Fee","IoTデバイス","3G","22.8","Standard_Usage","481","コンビニ払い","410","1","6485463","High_Income","2025-06-05","1","true","0.639","High_Risk_Customer","Premium_At_Risk"
"61498264","法人","東京都","29","Under_30","女性","2019-01-14","プレミアム","10109","Premium_Fee","IoTデバイス","5G","9.6","Light_Usage","270","クレジットカード","532","2","13578249","Super_High_Income","2025-05-31","12","false","0.956","Super_High_Risk_Customer","Premium_At_Risk"
"42975553","法人","千葉県","23","Under_30","女性","2019-08-23","ベーシック","3448","Standard_Fee","タブレット","5G","49.4","Heavy_Usage","949","コンビニ払い","322","5","3763991","Mid_Income","2025-05-30","9","true","0.279","Stable_Customer","Entry_Level"
"97018757","個人","福岡県","28","Under_30","女性","2021-09-25","プレミアム","9908","High_Fee","タブレット","5G","29.0","Standard_Usage","990","請求書払い","448","3","13734579","Super_High_Income","2025-07-26","0","false","0.399","At_Risk_Customer","Mid_Stable"
"22948274","個人","北海道","34","Age_30s","女性","2020-08-01","ベーシック","2871","Low_Fee","フィーチャーフォン","4G","16.3","Standard_Usage","208","請求書払い","671","5","4150018","Mid_Income","2025-06-03","2","false","0.051","Stable_Customer","Entry_Level"
"32965956","法人","大阪府","31","Age_30s","男性","2016-11-25","スタンダード","5087","Standard_Fee","スマートフォン","4G","33.6","Heavy_Usage","268","口座振替","578","3","5825957","Mid_Income","2025-06-14","9","false","0.333","At_Risk_Customer","Mid_Stable"
"10317615","法人","東京都","67","Over_60","女性","2017-01-01","エンタープライズ","18081","Premium_Fee","スマートフォン","3G","29.7","Standard_Usage","875","コンビニ払い","525","6","13512735","Super_High_Income","2025-07-23","9","true","0.096","Stable_Customer","Premium_Stable"
