"customer_id","contract_type","prefecture","age","age_group","gender","contract_date","plan_type","monthly_fee","fee_category","device_type","network_type","data_usage_gb","usage_category","call_minutes","payment_method","credit_score","family_size","annual_income","income_category","last_login_date","support_contacts","is_active","churn_risk_score","risk_category","customer_segment"
"24753929","法人","東京都","22","Under_30","女性","2019-05-28","スタンダード","4750","Standard_Fee","スマートフォン","3G","40.6","Heavy_Usage","35","コンビニ払い","607","3","8444615","High_Income","2025-07-10","9","true","0.633","High_Risk_Customer","Entry_Level"
"17219237","法人","埼玉県","58","Age_50s","女性","2018-09-21","エンタープライズ","11106","Premium_Fee","フィーチャーフォン","3G","30.1","Heavy_Usage","52","コンビニ払い","394","4","13767770","Super_High_Income","2025-08-09","17","false","0.905","Super_High_Risk_Customer","Premium_At_Risk"
"64338242","個人","福岡県","29","Under_30","女性","2021-06-25","プレミアム","8954","High_Fee","モバイルルーター","5G","39.7","Heavy_Usage","488","請求書払い","453","6","14432053","Super_High_Income","2025-08-03","12","true","0.6","High_Risk_Customer","Mid_At_Risk"
"88787539","法人","大阪府","66","Over_60","男性","2017-09-23","プレミアム","9698","High_Fee","モバイルルーター","5G","29.0","Standard_Usage","732","請求書払い","337","1","5497332","Mid_Income","2025-07-15","20","true","0.434","At_Risk_Customer","Mid_Stable"
"68949007","法人","北海道","41","Age_40s","女性","2020-03-25","スタンダード","4834","Standard_Fee","タブレット","5G","19.3","Standard_Usage","538","コンビニ払い","770","3","4303710","Mid_Income","2025-07-18","6","true","0.335","At_Risk_Customer","Entry_Level"
"50899377","個人","静岡県","60","Over_60","女性","2020-12-11","ベーシック","2039","Low_Fee","IoTデバイス","5G","27.1","Standard_Usage","927","クレジットカード","597","3","3656532","Mid_Income","2025-06-16","17","true","0.35","At_Risk_Customer","Entry_Level"
"43150770","個人","東京都","60","Over_60","女性","2015-12-29","エンタープライズ","12179","Premium_Fee","フィーチャーフォン","4G","11.1","Standard_Usage","825","請求書払い","362","1","2456794","Low_Income","2025-08-27","1","true","0.201","Stable_Customer","Premium_Stable"
"83985356","個人","愛知県","23","Under_30","女性","2016-05-10","エンタープライズ","21209","Premium_Fee","タブレット","5G","39.3","Heavy_Usage","216","口座振替","731","1","9270721","High_Income","2025-06-15","17","false","0.062","Stable_Customer","Premium_Stable"
"91045419","法人","愛知県","42","Age_40s","女性","2019-06-02","プレミアム","9697","High_Fee","モバイルルーター","4G","44.9","Heavy_Usage","355","コンビニ払い","327","6","6609608","High_Income","2025-06-22","7","false","0.622","High_Risk_Customer","Mid_At_Risk"
"85225108","個人","埼玉県","33","Age_30s","女性","2016-06-21","エンタープライズ","22467","Premium_Fee","タブレット","5G","37.5","Heavy_Usage","747","請求書払い","570","4","7760060","High_Income","2025-08-13","7","false","0.065","Stable_Customer","Premium_Stable"
"64351308","個人","北海道","66","Over_60","女性","2021-02-22","エンタープライズ","24818","Premium_Fee","スマートフォン","4G","48.6","Heavy_Usage","47","口座振替","468","2","11621523","Super_High_Income","2025-06-03","0","true","0.894","Super_High_Risk_Customer","Premium_At_Risk"
"86440920","法人","愛知県","49","Age_40s","男性","2020-12-06","エンタープライズ","10331","Premium_Fee","タブレット","3G","15.6","Standard_Usage","619","コンビニ払い","457","1","3504339","Mid_Income","2025-07-22","18","true","0.385","At_Risk_Customer","Premium_At_Risk"
"13917729","個人","愛知県","48","Age_40s","女性","2024-10-05","スタンダード","4486","Standard_Fee","モバイルルーター","4G","21.4","Standard_Usage","851","コンビニ払い","386","4","9234932","High_Income","2025-07-17","15","true","0.916","Super_High_Risk_Customer","Entry_Level"
"96457462","法人","埼玉県","35","Age_30s","男性","2024-02-11","スタンダード","5529","Standard_Fee","フィーチャーフォン","5G","22.2","Standard_Usage","220","コンビニ払い","675","5","2392320","Low_Income","2025-08-27","17","true","0.456","At_Risk_Customer","Mid_Stable"
"50106942","個人","北海道","44","Age_40s","男性","2016-11-05","エンタープライズ","15410","Premium_Fee","モバイルルーター","5G","38.7","Heavy_Usage","326","クレジットカード","424","3","8575790","High_Income","2025-06-05","18","true","0.893","Super_High_Risk_Customer","Premium_At_Risk"
"46218265","法人","千葉県","53","Age_50s","男性","2022-08-02","ベーシック","2675","Low_Fee","IoTデバイス","3G","1.1","Light_Usage","714","口座振替","407","4","4186944","Mid_Income","2025-08-04","1","false","0.141","Stable_Customer","Entry_Level"
"54394535","個人","千葉県","57","Age_50s","男性","2021-09-23","スタンダード","5454","Standard_Fee","モバイルルーター","3G","44.7","Heavy_Usage","225","口座振替","421","1","12982373","Super_High_Income","2025-06-28","19","true","0.189","Stable_Customer","Mid_Stable"
"71506254","個人","北海道","58","Age_50s","男性","2017-11-18","プレミアム","9809","High_Fee","フィーチャーフォン","3G","38.1","Heavy_Usage","426","請求書払い","759","2","3592029","Mid_Income","2025-06-11","3","true","0.737","Super_High_Risk_Customer","Mid_At_Risk"
"12135994","法人","神奈川県","49","Age_40s","男性","2025-03-18","ベーシック","2016","Low_Fee","IoTデバイス","3G","23.7","Standard_Usage","114","クレジットカード","574","5","2391652","Low_Income","2025-08-05","12","true","0.019","Stable_Customer","Entry_Level"
"90010955","法人","埼玉県","53","Age_50s","女性","2020-08-04","エンタープライズ","14440","Premium_Fee","フィーチャーフォン","3G","35.6","Heavy_Usage","755","口座振替","733","5","3010165","Mid_Income","2025-06-14","18","false","0.994","Super_High_Risk_Customer","Premium_At_Risk"
"38782470","個人","北海道","69","Over_60","女性","2021-02-18","スタンダード","6843","Standard_Fee","フィーチャーフォン","3G","36.5","Heavy_Usage","807","クレジットカード","527","3","14180693","Super_High_Income","2025-07-15","8","false","0.659","High_Risk_Customer","Mid_At_Risk"
"65835077","個人","愛知県","46","Age_40s","男性","2019-10-23","プレミアム","9432","High_Fee","フィーチャーフォン","3G","45.4","Heavy_Usage","411","コンビニ払い","780","1","14490344","Super_High_Income","2025-08-13","0","false","0.49","At_Risk_Customer","Mid_Stable"
"62055786","個人","福岡県","54","Age_50s","女性","2017-09-23","スタンダード","5788","Standard_Fee","タブレット","5G","25.7","Standard_Usage","566","コンビニ払い","758","4","13217717","Super_High_Income","2025-08-27","11","false","0.704","Super_High_Risk_Customer","Mid_At_Risk"
"83437832","法人","大阪府","19","Under_30","女性","2018-02-10","スタンダード","5274","Standard_Fee","フィーチャーフォン","4G","39.5","Heavy_Usage","595","クレジットカード","367","5","14357873","Super_High_Income","2025-08-08","5","true","0.563","High_Risk_Customer","Mid_At_Risk"
"86086583","法人","静岡県","24","Under_30","女性","2021-04-21","ベーシック","2032","Low_Fee","タブレット","4G","9.2","Light_Usage","800","請求書払い","814","4","2111630","Low_Income","2025-08-20","17","false","0.296","Stable_Customer","Entry_Level"
"24622050","個人","東京都","26","Under_30","男性","2021-03-29","エンタープライズ","11275","Premium_Fee","フィーチャーフォン","4G","17.8","Standard_Usage","855","クレジットカード","395","2","13196226","Super_High_Income","2025-07-02","12","true","0.509","High_Risk_Customer","Premium_At_Risk"
"67398170","個人","愛知県","72","Over_60","男性","2024-10-09","スタンダード","4146","Standard_Fee","スマートフォン","5G","46.3","Heavy_Usage","529","請求書払い","774","3","12885086","Super_High_Income","2025-06-19","10","false","0.909","Super_High_Risk_Customer","Entry_Level"
"84989476","法人","東京都","70","Over_60","女性","2025-07-14","ベーシック","3306","Standard_Fee","モバイルルーター","5G","44.7","Heavy_Usage","789","口座振替","704","6","4607429","Mid_Income","2025-06-20","15","false","0.023","Stable_Customer","Entry_Level"
"65071852","法人","愛知県","24","Under_30","男性","2024-05-11","プレミアム","10724","Premium_Fee","フィーチャーフォン","5G","20.6","Standard_Usage","656","コンビニ払い","646","6","8195738","High_Income","2025-06-20","7","true","0.896","Super_High_Risk_Customer","Premium_At_Risk"
"86511801","法人","東京都","72","Over_60","男性","2025-06-17","スタンダード","5877","Standard_Fee","IoTデバイス","3G","20.6","Standard_Usage","925","請求書払い","811","3","9047789","High_Income","2025-07-18","7","true","0.766","Super_High_Risk_Customer","Mid_At_Risk"
"45479157","法人","埼玉県","70","Over_60","男性","2024-01-13","スタンダード","5346","Standard_Fee","モバイルルーター","5G","40.7","Heavy_Usage","291","クレジットカード","764","4","4851109","Mid_Income","2025-05-30","19","true","0.843","Super_High_Risk_Customer","Mid_At_Risk"
"72147501","法人","愛知県","26","Under_30","女性","2019-10-27","ベーシック","3289","Standard_Fee","モバイルルーター","4G","13.3","Standard_Usage","195","口座振替","475","4","9443423","High_Income","2025-08-01","1","true","0.854","Super_High_Risk_Customer","Entry_Level"
"89230769","個人","埼玉県","39","Age_30s","男性","2023-05-14","エンタープライズ","22553","Premium_Fee","タブレット","3G","39.4","Heavy_Usage","739","請求書払い","546","2","5419918","Mid_Income","2025-07-26","8","true","0.792","Super_High_Risk_Customer","Premium_At_Risk"
"42234175","個人","千葉県","18","Under_30","女性","2018-04-26","エンタープライズ","19255","Premium_Fee","フィーチャーフォン","5G","27.5","Standard_Usage","394","口座振替","687","2","11060827","Super_High_Income","2025-08-04","1","true","0.859","Super_High_Risk_Customer","Premium_At_Risk"
"32963638","個人","神奈川県","59","Age_50s","女性","2022-08-10","ベーシック","3324","Standard_Fee","タブレット","5G","30.9","Heavy_Usage","955","コンビニ払い","464","3","10144599","Super_High_Income","2025-07-04","12","false","0.491","At_Risk_Customer","Entry_Level"
"88973067","法人","静岡県","21","Under_30","女性","2024-12-14","エンタープライズ","19430","Premium_Fee","IoTデバイス","4G","15.5","Standard_Usage","561","コンビニ払い","667","4","10258825","Super_High_Income","2025-08-16","20","false","0.887","Super_High_Risk_Customer","Premium_At_Risk"
"69243619","法人","愛知県","26","Under_30","男性","2025-03-03","エンタープライズ","16747","Premium_Fee","タブレット","4G","46.4","Heavy_Usage","720","クレジットカード","343","2","14379675","Super_High_Income","2025-06-26","5","false","0.009","Stable_Customer","Premium_Stable"
"13642637","個人","北海道","54","Age_50s","男性","2019-12-28","プレミアム","11454","Premium_Fee","タブレット","4G","22.4","Standard_Usage","454","コンビニ払い","801","1","13233505","Super_High_Income","2025-07-24","14","false","0.693","High_Risk_Customer","Premium_At_Risk"
"48166011","個人","愛知県","33","Age_30s","女性","2017-03-01","エンタープライズ","17632","Premium_Fee","フィーチャーフォン","5G","38.3","Heavy_Usage","676","請求書払い","789","3","7560496","High_Income","2025-08-04","16","false","0.119","Stable_Customer","Premium_Stable"
"36087521","個人","埼玉県","65","Over_60","女性","2018-08-12","プレミアム","8624","High_Fee","モバイルルーター","3G","23.1","Standard_Usage","847","口座振替","692","3","13975672","Super_High_Income","2025-05-31","13","true","0.666","High_Risk_Customer","Mid_At_Risk"
"19556489","法人","東京都","63","Over_60","男性","2016-11-03","ベーシック","2905","Low_Fee","フィーチャーフォン","4G","16.0","Standard_Usage","56","口座振替","743","5","4188680","Mid_Income","2025-06-21","8","true","0.718","Super_High_Risk_Customer","Entry_Level"
"62632540","個人","北海道","38","Age_30s","女性","2016-08-01","スタンダード","5767","Standard_Fee","タブレット","3G","8.0","Light_Usage","72","クレジットカード","638","3","14006262","Super_High_Income","2025-08-20","8","false","0.921","Super_High_Risk_Customer","Mid_At_Risk"
"21373381","個人","福岡県","44","Age_40s","男性","2020-01-07","スタンダード","5711","Standard_Fee","スマートフォン","4G","18.2","Standard_Usage","663","コンビニ払い","500","6","14824988","Super_High_Income","2025-08-11","0","true","0.545","High_Risk_Customer","Mid_At_Risk"
"91055168","法人","北海道","62","Over_60","男性","2016-01-06","スタンダード","5345","Standard_Fee","スマートフォン","3G","33.9","Heavy_Usage","791","口座振替","554","1","10226618","Super_High_Income","2025-07-07","3","true","0.135","Stable_Customer","Mid_Stable"
"20937440","個人","埼玉県","22","Under_30","女性","2017-06-10","ベーシック","2392","Low_Fee","モバイルルーター","3G","40.9","Heavy_Usage","867","口座振替","799","4","5852237","Mid_Income","2025-06-03","15","false","0.878","Super_High_Risk_Customer","Entry_Level"
"43922665","法人","福岡県","55","Age_50s","女性","2024-06-01","ベーシック","3437","Standard_Fee","フィーチャーフォン","3G","35.8","Heavy_Usage","532","コンビニ払い","662","4","14977001","Super_High_Income","2025-06-17","4","true","0.021","Stable_Customer","Entry_Level"
"25486607","法人","千葉県","53","Age_50s","男性","2015-12-29","スタンダード","6780","Standard_Fee","モバイルルーター","4G","18.6","Standard_Usage","81","コンビニ払い","835","6","10075194","Super_High_Income","2025-06-06","16","false","0.884","Super_High_Risk_Customer","Mid_At_Risk"
"69432309","個人","北海道","41","Age_40s","女性","2022-01-03","エンタープライズ","18869","Premium_Fee","スマートフォン","5G","24.5","Standard_Usage","418","コンビニ払い","688","1","4054291","Mid_Income","2025-08-07","17","true","0.37","At_Risk_Customer","Premium_At_Risk"
"63365119","法人","愛知県","31","Age_30s","女性","2015-11-25","スタンダード","4981","Standard_Fee","スマートフォン","4G","35.1","Heavy_Usage","397","口座振替","364","6","9465484","High_Income","2025-06-21","4","true","0.69","High_Risk_Customer","Entry_Level"
"62571343","個人","北海道","62","Over_60","男性","2024-08-25","プレミアム","9659","High_Fee","タブレット","4G","29.0","Standard_Usage","532","コンビニ払い","641","1","14876034","Super_High_Income","2025-06-21","7","true","0.212","Stable_Customer","Mid_Stable"
"90884910","法人","福岡県","77","Over_60","男性","2016-07-15","プレミアム","9410","High_Fee","IoTデバイス","5G","31.5","Heavy_Usage","209","口座振替","739","6","3918542","Mid_Income","2025-07-10","2","true","0.479","At_Risk_Customer","Mid_Stable"
"61983416","法人","埼玉県","65","Over_60","女性","2021-12-01","エンタープライズ","12079","Premium_Fee","フィーチャーフォン","4G","13.5","Standard_Usage","71","コンビニ払い","705","4","5683527","Mid_Income","2025-08-27","1","false","0.117","Stable_Customer","Premium_Stable"
"90750868","個人","東京都","34","Age_30s","女性","2019-04-03","エンタープライズ","11331","Premium_Fee","スマートフォン","3G","39.8","Heavy_Usage","348","クレジットカード","308","1","3905340","Mid_Income","2025-07-25","11","false","0.422","At_Risk_Customer","Premium_At_Risk"
"83789531","個人","福岡県","72","Over_60","女性","2020-10-23","プレミアム","9316","High_Fee","モバイルルーター","5G","22.7","Standard_Usage","160","口座振替","630","5","6746497","High_Income","2025-07-22","0","false","0.94","Super_High_Risk_Customer","Mid_At_Risk"
"81845253","法人","埼玉県","72","Over_60","女性","2021-02-21","ベーシック","3163","Standard_Fee","フィーチャーフォン","5G","36.0","Heavy_Usage","926","請求書払い","652","4","2140136","Low_Income","2025-08-28","9","true","0.223","Stable_Customer","Entry_Level"
"95471426","個人","静岡県","53","Age_50s","女性","2021-10-29","エンタープライズ","21305","Premium_Fee","タブレット","5G","9.0","Light_Usage","600","コンビニ払い","352","3","11744798","Super_High_Income","2025-07-24","15","false","0.279","Stable_Customer","Premium_Stable"
"84304432","法人","東京都","63","Over_60","女性","2016-04-08","プレミアム","10880","Premium_Fee","フィーチャーフォン","5G","3.1","Light_Usage","820","請求書払い","330","5","7010447","High_Income","2025-06-12","16","false","0.667","High_Risk_Customer","Premium_At_Risk"
"62612206","法人","北海道","18","Under_30","女性","2023-07-14","スタンダード","4902","Standard_Fee","タブレット","4G","6.5","Light_Usage","685","請求書払い","764","4","13524970","Super_High_Income","2025-06-12","0","true","0.445","At_Risk_Customer","Entry_Level"
"75153198","法人","大阪府","25","Under_30","女性","2018-04-08","プレミアム","10608","Premium_Fee","モバイルルーター","4G","26.7","Standard_Usage","682","コンビニ払い","802","3","7202203","High_Income","2025-07-15","4","true","0.219","Stable_Customer","Premium_Stable"
"71727598","法人","東京都","72","Over_60","女性","2017-10-14","ベーシック","2709","Low_Fee","タブレット","4G","38.4","Heavy_Usage","152","口座振替","837","5","7089429","High_Income","2025-07-24","11","false","0.558","High_Risk_Customer","Entry_Level"
"31396270","個人","大阪府","19","Under_30","女性","2023-01-27","ベーシック","3209","Standard_Fee","モバイルルーター","3G","26.4","Standard_Usage","790","請求書払い","542","1","2631754","Low_Income","2025-07-02","5","true","0.196","Stable_Customer","Entry_Level"
"42569988","法人","愛知県","55","Age_50s","女性","2023-11-04","プレミアム","10481","Premium_Fee","フィーチャーフォン","3G","38.4","Heavy_Usage","559","コンビニ払い","490","1","8127084","High_Income","2025-08-22","1","false","0.952","Super_High_Risk_Customer","Premium_At_Risk"
"98578503","法人","神奈川県","70","Over_60","女性","2019-08-19","スタンダード","6525","Standard_Fee","スマートフォン","5G","23.6","Standard_Usage","115","コンビニ払い","670","4","5957783","Mid_Income","2025-07-05","2","false","0.02","Stable_Customer","Mid_Stable"
"67479835","個人","神奈川県","80","Over_60","男性","2018-10-23","エンタープライズ","16502","Premium_Fee","スマートフォン","3G","35.2","Heavy_Usage","200","口座振替","634","1","6031565","High_Income","2025-06-01","9","true","0.994","Super_High_Risk_Customer","Premium_At_Risk"
"20316681","法人","愛知県","56","Age_50s","女性","2022-11-12","エンタープライズ","20323","Premium_Fee","IoTデバイス","4G","21.6","Standard_Usage","261","請求書払い","655","5","10173091","Super_High_Income","2025-06-16","11","false","0.455","At_Risk_Customer","Premium_At_Risk"
"84815283","個人","兵庫県","43","Age_40s","女性","2024-08-10","プレミアム","7637","High_Fee","モバイルルーター","5G","35.1","Heavy_Usage","613","請求書払い","652","5","5848093","Mid_Income","2025-07-22","16","true","0.938","Super_High_Risk_Customer","Mid_At_Risk"
"96482789","個人","神奈川県","72","Over_60","女性","2021-03-04","スタンダード","4200","Standard_Fee","スマートフォン","5G","32.6","Heavy_Usage","583","請求書払い","368","6","13379222","Super_High_Income","2025-05-30","14","true","0.866","Super_High_Risk_Customer","Entry_Level"
"57095288","法人","千葉県","31","Age_30s","男性","2017-08-31","ベーシック","2884","Low_Fee","タブレット","4G","14.7","Standard_Usage","674","コンビニ払い","739","2","9842743","High_Income","2025-06-29","5","true","0.714","Super_High_Risk_Customer","Entry_Level"
"34002330","法人","千葉県","42","Age_40s","男性","2018-10-28","エンタープライズ","18427","Premium_Fee","スマートフォン","3G","24.3","Standard_Usage","63","口座振替","655","6","5290098","Mid_Income","2025-06-29","20","false","0.814","Super_High_Risk_Customer","Premium_At_Risk"
"45915173","法人","福岡県","59","Age_50s","男性","2019-03-13","スタンダード","5518","Standard_Fee","IoTデバイス","5G","7.9","Light_Usage","930","コンビニ払い","655","5","7268339","High_Income","2025-06-17","14","true","0.56","High_Risk_Customer","Mid_At_Risk"
"29267628","法人","兵庫県","74","Over_60","女性","2023-07-30","エンタープライズ","24806","Premium_Fee","モバイルルーター","4G","15.0","Standard_Usage","820","クレジットカード","381","5","5573406","Mid_Income","2025-08-16","11","false","0.104","Stable_Customer","Premium_Stable"
"93837003","個人","北海道","67","Over_60","男性","2018-10-08","エンタープライズ","13378","Premium_Fee","IoTデバイス","3G","49.1","Heavy_Usage","29","口座振替","745","3","9254988","High_Income","2025-07-25","13","false","0.491","At_Risk_Customer","Premium_At_Risk"
"66765547","個人","埼玉県","72","Over_60","女性","2023-06-26","エンタープライズ","20785","Premium_Fee","モバイルルーター","5G","9.4","Light_Usage","402","口座振替","679","5","5253797","Mid_Income","2025-08-13","12","false","0.103","Stable_Customer","Premium_Stable"
"77990792","法人","静岡県","52","Age_50s","女性","2020-06-20","ベーシック","3803","Standard_Fee","スマートフォン","3G","10.9","Standard_Usage","991","コンビニ払い","384","4","10086070","Super_High_Income","2025-08-09","19","true","0.922","Super_High_Risk_Customer","Entry_Level"
"49225129","法人","千葉県","73","Over_60","女性","2020-05-24","ベーシック","2118","Low_Fee","タブレット","4G","8.7","Light_Usage","147","コンビニ払い","454","4","3294872","Mid_Income","2025-08-26","3","true","0.214","Stable_Customer","Entry_Level"
"96519749","法人","兵庫県","78","Over_60","女性","2024-08-29","スタンダード","6326","Standard_Fee","IoTデバイス","4G","8.6","Light_Usage","177","口座振替","734","4","10068274","Super_High_Income","2025-07-04","8","false","0.746","Super_High_Risk_Customer","Mid_At_Risk"
"21451945","個人","大阪府","76","Over_60","女性","2021-06-04","ベーシック","2721","Low_Fee","モバイルルーター","4G","37.9","Heavy_Usage","465","口座振替","465","6","7879280","High_Income","2025-06-30","5","true","0.746","Super_High_Risk_Customer","Entry_Level"
"62713949","法人","福岡県","21","Under_30","女性","2016-01-22","エンタープライズ","23087","Premium_Fee","フィーチャーフォン","4G","49.9","Heavy_Usage","772","クレジットカード","394","1","3123003","Mid_Income","2025-06-02","11","true","0.976","Super_High_Risk_Customer","Premium_At_Risk"
"73043196","個人","福岡県","27","Under_30","男性","2021-12-31","プレミアム","8245","High_Fee","タブレット","4G","1.5","Light_Usage","186","クレジットカード","588","6","10309107","Super_High_Income","2025-06-30","2","true","0.444","At_Risk_Customer","Mid_Stable"
"21416171","法人","福岡県","59","Age_50s","男性","2022-10-18","プレミアム","7648","High_Fee","スマートフォン","4G","28.5","Standard_Usage","674","コンビニ払い","629","4","11345563","Super_High_Income","2025-06-29","2","false","0.042","Stable_Customer","Mid_Stable"
"69288673","法人","愛知県","75","Over_60","男性","2020-09-03","スタンダード","4180","Standard_Fee","タブレット","4G","45.0","Heavy_Usage","569","口座振替","790","5","6428816","High_Income","2025-08-13","15","false","0.74","Super_High_Risk_Customer","Entry_Level"
"18226411","個人","北海道","62","Over_60","男性","2016-02-04","プレミアム","8051","High_Fee","スマートフォン","3G","20.8","Standard_Usage","479","請求書払い","703","5","4742680","Mid_Income","2025-08-07","19","true","0.552","High_Risk_Customer","Mid_At_Risk"
"76731349","個人","大阪府","18","Under_30","女性","2021-08-21","ベーシック","2034","Low_Fee","モバイルルーター","3G","34.0","Heavy_Usage","178","コンビニ払い","448","5","2251143","Low_Income","2025-07-16","19","true","0.681","High_Risk_Customer","Entry_Level"
"85074455","個人","東京都","74","Over_60","女性","2025-04-27","スタンダード","4107","Standard_Fee","スマートフォン","3G","18.1","Standard_Usage","443","クレジットカード","360","2","10293049","Super_High_Income","2025-07-28","13","true","0.143","Stable_Customer","Entry_Level"
