"customer_id","contract_type","prefecture","age","age_group","gender","contract_date","plan_type","monthly_fee","fee_category","device_type","network_type","data_usage_gb","usage_category","call_minutes","payment_method","credit_score","family_size","annual_income","income_category","last_login_date","support_contacts","is_active","churn_risk_score","risk_category","customer_segment"
"40258426","法人","愛知県","70","Over_60","女性","2023-05-28","ベーシック","3119","Standard_Fee","フィーチャーフォン","5G","27.7","Standard_Usage","149","クレジットカード","647","2","10797288","Super_High_Income","2025-07-04","17","false","0.342","At_Risk_Customer","Entry_Level"
"52951929","法人","静岡県","53","Age_50s","女性","2019-11-30","プレミアム","11073","Premium_Fee","モバイルルーター","4G","48.9","Heavy_Usage","893","コンビニ払い","440","4","7692937","High_Income","2025-07-31","12","true","0.77","Super_High_Risk_Customer","Premium_At_Risk"
"40084499","法人","北海道","43","Age_40s","女性","2021-09-17","ベーシック","2382","Low_Fee","タブレット","4G","24.0","Standard_Usage","348","コンビニ払い","333","6","8902823","High_Income","2025-08-06","3","false","0.736","Super_High_Risk_Customer","Entry_Level"
"85244150","法人","北海道","34","Age_30s","男性","2021-12-16","プレミアム","10885","Premium_Fee","IoTデバイス","5G","21.3","Standard_Usage","798","クレジットカード","657","4","12884858","Super_High_Income","2025-07-25","17","false","0.73","Super_High_Risk_Customer","Premium_At_Risk"
"32534218","法人","静岡県","48","Age_40s","女性","2022-09-07","スタンダード","5389","Standard_Fee","IoTデバイス","5G","18.4","Standard_Usage","970","クレジットカード","570","6","11325389","Super_High_Income","2025-07-14","18","true","0.773","Super_High_Risk_Customer","Mid_At_Risk"
"47751608","個人","千葉県","27","Under_30","女性","2022-06-17","プレミアム","8237","High_Fee","スマートフォン","3G","48.7","Heavy_Usage","245","クレジットカード","814","2","7974480","High_Income","2025-07-28","11","false","0.786","Super_High_Risk_Customer","Mid_At_Risk"
"77288080","法人","神奈川県","30","Age_30s","男性","2018-05-28","エンタープライズ","13169","Premium_Fee","IoTデバイス","4G","38.2","Heavy_Usage","587","請求書払い","662","1","2502976","Low_Income","2025-07-25","18","true","0.604","High_Risk_Customer","Premium_At_Risk"
"11223210","個人","埼玉県","23","Under_30","男性","2018-04-29","ベーシック","3834","Standard_Fee","モバイルルーター","3G","20.7","Standard_Usage","813","コンビニ払い","766","3","4562633","Mid_Income","2025-07-04","18","false","0.218","Stable_Customer","Entry_Level"
"85613092","個人","福岡県","42","Age_40s","女性","2024-09-12","エンタープライズ","24990","Premium_Fee","モバイルルーター","3G","2.8","Light_Usage","813","口座振替","818","5","3180333","Mid_Income","2025-07-30","16","false","0.409","At_Risk_Customer","Premium_At_Risk"
"31869817","個人","兵庫県","72","Over_60","男性","2025-03-06","エンタープライズ","21410","Premium_Fee","IoTデバイス","5G","3.5","Light_Usage","887","請求書払い","441","2","6342337","High_Income","2025-06-07","8","true","0.261","Stable_Customer","Premium_Stable"
"69454638","法人","埼玉県","60","Over_60","男性","2022-09-25","スタンダード","5619","Standard_Fee","IoTデバイス","4G","49.2","Heavy_Usage","132","コンビニ払い","412","2","5126038","Mid_Income","2025-07-05","7","false","0.922","Super_High_Risk_Customer","Mid_At_Risk"
"60527799","個人","北海道","60","Over_60","女性","2016-05-06","ベーシック","3151","Standard_Fee","スマートフォン","4G","3.7","Light_Usage","384","口座振替","703","3","7964742","High_Income","2025-08-20","6","true","0.831","Super_High_Risk_Customer","Entry_Level"
"56525500","個人","兵庫県","45","Age_40s","女性","2021-08-26","スタンダード","5729","Standard_Fee","タブレット","5G","29.8","Standard_Usage","862","コンビニ払い","678","6","4850901","Mid_Income","2025-07-11","18","false","0.39","At_Risk_Customer","Mid_Stable"
"97882050","法人","大阪府","61","Over_60","女性","2020-05-29","ベーシック","2066","Low_Fee","IoTデバイス","5G","32.0","Heavy_Usage","287","口座振替","621","4","12874824","Super_High_Income","2025-06-30","16","false","0.249","Stable_Customer","Entry_Level"
"30213861","法人","兵庫県","35","Age_30s","男性","2019-12-31","エンタープライズ","21340","Premium_Fee","タブレット","4G","12.8","Standard_Usage","333","クレジットカード","521","2","6609566","High_Income","2025-06-14","13","true","0.064","Stable_Customer","Premium_Stable"
"52071790","法人","千葉県","57","Age_50s","女性","2016-07-05","スタンダード","6322","Standard_Fee","フィーチャーフォン","3G","24.0","Standard_Usage","584","コンビニ払い","316","3","7102564","High_Income","2025-08-09","1","false","0.186","Stable_Customer","Mid_Stable"
"39147179","個人","静岡県","31","Age_30s","女性","2022-03-15","スタンダード","5933","Standard_Fee","モバイルルーター","3G","19.6","Standard_Usage","851","クレジットカード","754","4","2427496","Low_Income","2025-07-05","14","true","0.354","At_Risk_Customer","Mid_Stable"
"91431336","個人","千葉県","50","Age_50s","女性","2022-01-03","スタンダード","6704","Standard_Fee","IoTデバイス","4G","1.0","Light_Usage","264","口座振替","333","4","4575808","Mid_Income","2025-08-06","14","false","0.684","High_Risk_Customer","Mid_At_Risk"
"59073497","個人","福岡県","23","Under_30","男性","2023-05-01","スタンダード","4263","Standard_Fee","IoTデバイス","4G","37.9","Heavy_Usage","33","口座振替","335","6","5461951","Mid_Income","2025-07-18","15","false","0.458","At_Risk_Customer","Entry_Level"
"44273993","法人","兵庫県","77","Over_60","男性","2019-08-13","エンタープライズ","14814","Premium_Fee","フィーチャーフォン","4G","24.3","Standard_Usage","401","コンビニ払い","850","5","10808202","Super_High_Income","2025-06-03","18","true","0.115","Stable_Customer","Premium_Stable"
"15214726","個人","神奈川県","64","Over_60","女性","2019-07-03","プレミアム","10465","Premium_Fee","スマートフォン","4G","40.6","Heavy_Usage","969","クレジットカード","385","6","7539876","High_Income","2025-07-30","13","false","0.013","Stable_Customer","Premium_Stable"
"85033763","個人","神奈川県","67","Over_60","女性","2024-08-21","エンタープライズ","18037","Premium_Fee","モバイルルーター","5G","2.5","Light_Usage","713","請求書払い","553","6","8223805","High_Income","2025-06-12","14","true","0.65","High_Risk_Customer","Premium_At_Risk"
"66331480","法人","兵庫県","53","Age_50s","女性","2020-07-09","プレミアム","7808","High_Fee","タブレット","5G","26.5","Standard_Usage","682","請求書払い","776","2","5328066","Mid_Income","2025-07-16","9","true","0.38","At_Risk_Customer","Mid_Stable"
"34406570","法人","福岡県","78","Over_60","男性","2015-09-01","スタンダード","4747","Standard_Fee","フィーチャーフォン","5G","42.3","Heavy_Usage","149","請求書払い","724","6","14764884","Super_High_Income","2025-06-03","5","true","0.591","High_Risk_Customer","Entry_Level"
"24415110","個人","神奈川県","47","Age_40s","女性","2019-02-07","スタンダード","4172","Standard_Fee","IoTデバイス","5G","14.6","Standard_Usage","351","口座振替","703","3","2043672","Low_Income","2025-08-11","16","true","0.947","Super_High_Risk_Customer","Entry_Level"
"93168508","法人","兵庫県","58","Age_50s","女性","2023-09-15","ベーシック","2804","Low_Fee","スマートフォン","3G","10.3","Standard_Usage","451","コンビニ払い","603","3","11820174","Super_High_Income","2025-06-03","14","false","0.049","Stable_Customer","Entry_Level"
"33643542","法人","愛知県","29","Under_30","女性","2017-06-24","スタンダード","5860","Standard_Fee","モバイルルーター","5G","14.0","Standard_Usage","496","請求書払い","655","2","14417250","Super_High_Income","2025-06-05","3","false","0.517","High_Risk_Customer","Mid_At_Risk"
"87613567","法人","東京都","29","Under_30","男性","2025-01-15","ベーシック","2659","Low_Fee","モバイルルーター","5G","44.0","Heavy_Usage","721","コンビニ払い","324","6","9747670","High_Income","2025-08-14","6","true","0.183","Stable_Customer","Entry_Level"
"66308462","個人","神奈川県","80","Over_60","男性","2016-09-27","エンタープライズ","12622","Premium_Fee","タブレット","4G","46.1","Heavy_Usage","671","請求書払い","527","1","5415828","Mid_Income","2025-08-20","0","true","0.13","Stable_Customer","Premium_Stable"
"92186017","法人","千葉県","35","Age_30s","女性","2018-05-05","プレミアム","10748","Premium_Fee","モバイルルーター","4G","18.6","Standard_Usage","404","請求書払い","682","3","9245412","High_Income","2025-07-26","12","true","0.772","Super_High_Risk_Customer","Premium_At_Risk"
"85669097","個人","静岡県","42","Age_40s","女性","2022-11-08","ベーシック","2966","Low_Fee","IoTデバイス","4G","26.0","Standard_Usage","980","コンビニ払い","367","1","5916979","Mid_Income","2025-08-26","6","false","0.777","Super_High_Risk_Customer","Entry_Level"
"45753667","個人","福岡県","58","Age_50s","男性","2021-01-21","ベーシック","2525","Low_Fee","IoTデバイス","5G","2.1","Light_Usage","945","コンビニ払い","650","1","4843858","Mid_Income","2025-06-20","16","false","0.014","Stable_Customer","Entry_Level"
"19499291","法人","神奈川県","24","Under_30","男性","2021-03-18","ベーシック","3491","Standard_Fee","フィーチャーフォン","3G","47.3","Heavy_Usage","188","クレジットカード","379","3","4190096","Mid_Income","2025-07-10","20","true","0.261","Stable_Customer","Entry_Level"
"12148341","個人","兵庫県","52","Age_50s","女性","2023-12-19","エンタープライズ","10355","Premium_Fee","タブレット","4G","37.1","Heavy_Usage","201","口座振替","554","6","3201600","Mid_Income","2025-06-03","14","true","0.858","Super_High_Risk_Customer","Premium_At_Risk"
"38645284","法人","愛知県","56","Age_50s","男性","2022-04-06","ベーシック","3371","Standard_Fee","IoTデバイス","3G","10.3","Standard_Usage","406","クレジットカード","794","5","3595486","Mid_Income","2025-08-10","4","true","0.893","Super_High_Risk_Customer","Entry_Level"
"78539532","法人","神奈川県","50","Age_50s","女性","2024-12-30","スタンダード","5806","Standard_Fee","スマートフォン","3G","31.2","Heavy_Usage","435","コンビニ払い","625","3","2590305","Low_Income","2025-06-17","17","false","0.434","At_Risk_Customer","Mid_Stable"
"51343279","個人","大阪府","42","Age_40s","男性","2017-10-31","スタンダード","5416","Standard_Fee","スマートフォン","3G","28.6","Standard_Usage","776","口座振替","779","4","3509017","Mid_Income","2025-06-17","0","true","0.417","At_Risk_Customer","Mid_Stable"
"75951814","個人","千葉県","58","Age_50s","男性","2018-11-24","エンタープライズ","18421","Premium_Fee","タブレット","4G","22.7","Standard_Usage","487","コンビニ払い","352","6","10568138","Super_High_Income","2025-06-08","13","false","0.735","Super_High_Risk_Customer","Premium_At_Risk"
"89395862","個人","愛知県","31","Age_30s","男性","2020-06-19","エンタープライズ","23580","Premium_Fee","スマートフォン","5G","6.3","Light_Usage","109","請求書払い","641","5","11360705","Super_High_Income","2025-06-29","3","false","0.259","Stable_Customer","Premium_Stable"
"36871275","個人","愛知県","77","Over_60","女性","2018-09-13","スタンダード","6031","Standard_Fee","タブレット","5G","43.9","Heavy_Usage","788","クレジットカード","558","1","12870347","Super_High_Income","2025-06-14","9","false","0.501","High_Risk_Customer","Mid_At_Risk"
"27409891","法人","愛知県","66","Over_60","男性","2022-06-26","スタンダード","5629","Standard_Fee","IoTデバイス","4G","1.6","Light_Usage","103","口座振替","389","5","7470567","High_Income","2025-05-30","8","false","0.248","Stable_Customer","Mid_Stable"
"44998719","法人","兵庫県","30","Age_30s","女性","2023-03-25","エンタープライズ","16357","Premium_Fee","モバイルルーター","5G","3.9","Light_Usage","489","コンビニ払い","432","1","3560922","Mid_Income","2025-08-18","5","false","0.939","Super_High_Risk_Customer","Premium_At_Risk"
"54313510","個人","福岡県","37","Age_30s","男性","2019-07-25","プレミアム","7619","High_Fee","タブレット","3G","8.1","Light_Usage","420","口座振替","517","3","6726951","High_Income","2025-07-31","2","true","0.693","High_Risk_Customer","Mid_At_Risk"
"62456177","法人","福岡県","59","Age_50s","男性","2018-03-11","エンタープライズ","19921","Premium_Fee","スマートフォン","4G","7.8","Light_Usage","239","請求書払い","590","4","4497643","Mid_Income","2025-07-20","12","false","0.915","Super_High_Risk_Customer","Premium_At_Risk"
"33123502","個人","埼玉県","21","Under_30","男性","2020-08-14","エンタープライズ","13865","Premium_Fee","フィーチャーフォン","3G","40.0","Heavy_Usage","74","クレジットカード","819","3","7311083","High_Income","2025-06-08","6","true","0.083","Stable_Customer","Premium_Stable"
"18025417","個人","神奈川県","30","Age_30s","男性","2022-11-30","スタンダード","6846","Standard_Fee","モバイルルーター","4G","21.2","Standard_Usage","594","請求書払い","702","6","3030540","Mid_Income","2025-07-25","8","false","0.273","Stable_Customer","Mid_Stable"
"54992579","個人","福岡県","45","Age_40s","男性","2023-10-17","スタンダード","5452","Standard_Fee","フィーチャーフォン","4G","45.5","Heavy_Usage","489","請求書払い","342","6","7103246","High_Income","2025-06-10","3","true","0.434","At_Risk_Customer","Mid_Stable"
"52084147","法人","埼玉県","66","Over_60","男性","2017-02-11","プレミアム","11748","Premium_Fee","IoTデバイス","3G","25.6","Standard_Usage","959","コンビニ払い","763","5","12616408","Super_High_Income","2025-07-31","14","false","0.825","Super_High_Risk_Customer","Premium_At_Risk"
"80731174","法人","北海道","78","Over_60","女性","2024-07-01","スタンダード","4591","Standard_Fee","IoTデバイス","4G","26.7","Standard_Usage","525","請求書払い","303","3","12040403","Super_High_Income","2025-08-05","17","true","0.931","Super_High_Risk_Customer","Entry_Level"
"71179487","個人","兵庫県","52","Age_50s","男性","2015-11-05","スタンダード","4449","Standard_Fee","モバイルルーター","4G","46.5","Heavy_Usage","464","口座振替","490","6","11078935","Super_High_Income","2025-06-10","20","true","0.055","Stable_Customer","Entry_Level"
"15438276","個人","埼玉県","62","Over_60","女性","2022-05-01","プレミアム","7915","High_Fee","タブレット","5G","12.9","Standard_Usage","523","クレジットカード","656","4","9452587","High_Income","2025-08-07","20","false","0.838","Super_High_Risk_Customer","Mid_At_Risk"
"22214320","法人","愛知県","74","Over_60","女性","2015-12-09","スタンダード","5415","Standard_Fee","フィーチャーフォン","4G","44.1","Heavy_Usage","834","請求書払い","488","6","8922086","High_Income","2025-07-21","1","true","0.188","Stable_Customer","Mid_Stable"
"45536283","個人","愛知県","43","Age_40s","男性","2017-05-04","エンタープライズ","20281","Premium_Fee","スマートフォン","3G","19.2","Standard_Usage","582","請求書払い","695","2","3522311","Mid_Income","2025-08-20","8","false","0.972","Super_High_Risk_Customer","Premium_At_Risk"
"28292320","法人","東京都","68","Over_60","女性","2020-12-21","ベーシック","3207","Standard_Fee","IoTデバイス","3G","24.6","Standard_Usage","890","クレジットカード","713","6","12711586","Super_High_Income","2025-07-31","1","false","0.142","Stable_Customer","Entry_Level"
"33065279","法人","千葉県","59","Age_50s","男性","2019-08-20","スタンダード","4968","Standard_Fee","フィーチャーフォン","5G","40.3","Heavy_Usage","666","クレジットカード","816","3","13856220","Super_High_Income","2025-07-09","2","true","0.218","Stable_Customer","Entry_Level"
"80588020","法人","静岡県","51","Age_50s","女性","2019-06-11","ベーシック","2908","Low_Fee","IoTデバイス","4G","12.4","Standard_Usage","945","口座振替","556","6","10667101","Super_High_Income","2025-07-02","19","false","0.533","High_Risk_Customer","Entry_Level"
"69612181","法人","北海道","36","Age_30s","女性","2024-07-07","スタンダード","6922","Standard_Fee","フィーチャーフォン","4G","49.3","Heavy_Usage","591","口座振替","544","1","4923826","Mid_Income","2025-08-20","12","true","0.978","Super_High_Risk_Customer","Mid_At_Risk"
"20349973","個人","福岡県","19","Under_30","男性","2019-03-01","エンタープライズ","24227","Premium_Fee","タブレット","5G","13.0","Standard_Usage","369","口座振替","614","2","6379850","High_Income","2025-08-12","6","true","0.574","High_Risk_Customer","Premium_At_Risk"
"80621654","個人","福岡県","41","Age_40s","女性","2023-12-27","エンタープライズ","24576","Premium_Fee","フィーチャーフォン","5G","7.6","Light_Usage","735","口座振替","428","1","12468666","Super_High_Income","2025-06-23","12","true","0.312","At_Risk_Customer","Premium_At_Risk"
"84527897","法人","静岡県","36","Age_30s","女性","2019-02-02","プレミアム","7256","High_Fee","スマートフォン","4G","27.1","Standard_Usage","835","口座振替","351","5","8151104","High_Income","2025-06-12","13","false","0.143","Stable_Customer","Mid_Stable"
"50923070","法人","兵庫県","77","Over_60","女性","2025-03-27","プレミアム","8912","High_Fee","フィーチャーフォン","3G","32.2","Heavy_Usage","849","クレジットカード","476","3","8215214","High_Income","2025-06-26","3","false","0.841","Super_High_Risk_Customer","Mid_At_Risk"
"49745077","個人","静岡県","79","Over_60","男性","2016-05-08","エンタープライズ","16412","Premium_Fee","IoTデバイス","4G","15.6","Standard_Usage","623","請求書払い","458","2","4469451","Mid_Income","2025-07-25","8","false","0.69","High_Risk_Customer","Premium_At_Risk"
"74805790","法人","静岡県","42","Age_40s","男性","2019-09-28","ベーシック","3397","Standard_Fee","フィーチャーフォン","4G","17.4","Standard_Usage","719","請求書払い","668","4","8094746","High_Income","2025-08-13","2","false","0.05","Stable_Customer","Entry_Level"
"29142654","個人","兵庫県","27","Under_30","男性","2020-05-16","エンタープライズ","15349","Premium_Fee","IoTデバイス","5G","9.6","Light_Usage","935","請求書払い","552","4","7809858","High_Income","2025-08-21","18","true","0.785","Super_High_Risk_Customer","Premium_At_Risk"
"24035240","法人","福岡県","40","Age_40s","女性","2019-10-24","スタンダード","5484","Standard_Fee","フィーチャーフォン","3G","33.5","Heavy_Usage","55","クレジットカード","472","4","7054917","High_Income","2025-08-22","4","false","0.793","Super_High_Risk_Customer","Mid_At_Risk"
"12861038","法人","静岡県","23","Under_30","女性","2025-03-28","プレミアム","9081","High_Fee","スマートフォン","3G","21.1","Standard_Usage","427","コンビニ払い","424","1","4724278","Mid_Income","2025-07-26","4","false","0.993","Super_High_Risk_Customer","Mid_At_Risk"
"67181922","個人","埼玉県","26","Under_30","男性","2018-07-10","ベーシック","2739","Low_Fee","スマートフォン","5G","45.6","Heavy_Usage","93","口座振替","808","3","7580525","High_Income","2025-08-25","9","true","0.439","At_Risk_Customer","Entry_Level"
"42276515","個人","北海道","74","Over_60","女性","2022-07-19","スタンダード","4742","Standard_Fee","IoTデバイス","3G","16.1","Standard_Usage","929","クレジットカード","558","4","6284838","High_Income","2025-07-08","1","false","0.57","High_Risk_Customer","Entry_Level"
"72501049","個人","兵庫県","54","Age_50s","女性","2016-02-24","エンタープライズ","11142","Premium_Fee","スマートフォン","4G","12.4","Standard_Usage","915","請求書払い","519","3","9351504","High_Income","2025-07-07","7","true","0.503","High_Risk_Customer","Premium_At_Risk"
"69481125","個人","福岡県","38","Age_30s","女性","2022-08-26","ベーシック","2661","Low_Fee","タブレット","3G","5.4","Light_Usage","429","請求書払い","745","4","3270833","Mid_Income","2025-06-06","11","true","0.697","High_Risk_Customer","Entry_Level"
"56549825","個人","静岡県","53","Age_50s","男性","2022-08-16","ベーシック","3249","Standard_Fee","スマートフォン","4G","29.8","Standard_Usage","265","請求書払い","334","2","2154889","Low_Income","2025-08-14","10","true","0.197","Stable_Customer","Entry_Level"
"74561645","法人","大阪府","58","Age_50s","男性","2022-09-09","プレミアム","11463","Premium_Fee","モバイルルーター","5G","14.8","Standard_Usage","894","クレジットカード","755","1","14772678","Super_High_Income","2025-08-13","18","false","0.285","Stable_Customer","Premium_Stable"
"75948202","法人","北海道","26","Under_30","男性","2023-05-20","ベーシック","3767","Standard_Fee","モバイルルーター","5G","29.5","Standard_Usage","687","コンビニ払い","451","5","5198532","Mid_Income","2025-08-13","18","false","0.0","Stable_Customer","Entry_Level"
"47660785","法人","東京都","36","Age_30s","男性","2021-07-20","ベーシック","3563","Standard_Fee","IoTデバイス","5G","16.6","Standard_Usage","417","コンビニ払い","405","4","11764428","Super_High_Income","2025-07-04","7","true","0.509","High_Risk_Customer","Entry_Level"
"87716263","法人","東京都","64","Over_60","男性","2016-10-21","エンタープライズ","23237","Premium_Fee","フィーチャーフォン","4G","24.5","Standard_Usage","654","請求書払い","513","2","11006212","Super_High_Income","2025-06-20","12","true","0.143","Stable_Customer","Premium_Stable"
"29635875","個人","千葉県","64","Over_60","男性","2024-03-01","ベーシック","2766","Low_Fee","IoTデバイス","4G","6.2","Light_Usage","43","口座振替","796","6","12955401","Super_High_Income","2025-08-08","0","true","0.82","Super_High_Risk_Customer","Entry_Level"
"75900386","法人","兵庫県","38","Age_30s","女性","2016-09-19","エンタープライズ","21690","Premium_Fee","タブレット","5G","4.5","Light_Usage","129","口座振替","830","2","6864908","High_Income","2025-06-23","9","true","0.358","At_Risk_Customer","Premium_At_Risk"
"75734799","法人","静岡県","75","Over_60","男性","2018-09-03","エンタープライズ","18402","Premium_Fee","モバイルルーター","5G","2.5","Light_Usage","531","コンビニ払い","462","4","10761192","Super_High_Income","2025-07-01","14","false","0.697","High_Risk_Customer","Premium_At_Risk"
